text,label,,,,,"0=negative, 1=neutral, 2=positive"
Níu verðlaun í sundi í Andorra í dag,1,,,,,
Tvö gull í frjálsíþróttunum í dag,2,,,,,
„Frábært veiðisumar framundan“,2,,,,,
Stefndi í árekstur mótmælenda á Austurvelli,0,,,,,
„Vildum slútta skólaárinu almennilega“,1,,,,,
Fern gullverðlaun og fern silfurverðlaun á lokadeginum,1,,,,,
Mikill munur á gæðum makríls,1,,,,,
Slagsmál á hliðarlínunni vöktu mikla athygli,0,,,,,
Fjórar breytingar á íslenska liðinu,1,,,,,
Segir Miðflokkinn hafa hagsmuni af óbreyttu ástandi,1,,,,,
Stríð Birgittu og Enoks gert upp,0,,,,,
Erna og Hafsteinn fánaberar Íslands í kvöld,1,,,,,
"Tímafrek, þung og umfangsmikil",0,,,,,
Besta ákvörðun ferilsins,2,,,,,
Gunnhildur Arna keypti útsýnishús í Kópavogi,1,,,,,
Bolli sveik besta vin sinn: „Ekki múkk“,1,,,,,
Greiðslubyrði fyrirtækja aukist mikið,1,,,,,
Öflug sveit Íslands í Andorra,2,,,,,
Halla hitti leiðtoga Japans,1,,,,,
Svona endaði íslensk hönnun í fataskáp Drake: „Frekar stórt“,1,,,,,
Töpuðu fyrir San Marínó í fyrsta leik,0,,,,,
Halla hitti Japanskeisara,1,,,,,
Yfirburðasigur íslensku sveitarinnar,2,,,,,
Fyrsti sigur Íslands,2,,,,,
Flestar umsagnir neikvæðar,0,,,,,
„Vonarglæta“ eftir hótanir Trumps um Grænland,0,,,,,
Snorri með besta tímann í Andorra,1,,,,,
"Íhuga að verja 1,5% landsframleiðslu í varnarmál",1,,,,,
Byrja sumarið á „eyjunni fögru“,1,,,,,
Jón Jónsson: „Fer ekki leynt með að ég ætlaði ekki þarna inn!“,1,,,,,
Metnaðarlítil fjármálaáætlun,1,,,,,
Schengen-samstarfið voru mistök,0,,,,,
Dómur: Segir bók Elizu Reid slungna spennusögu,1,,,,,
Beiðni Oscars synjað: Þarf að yfirgefa landið,1,,,,,
Rafmyntir hreyfst hraðast eignaflokka,1,,,,,
Svipuð – jafnvel betri veiði en í fyrra,2,,,,,
Betri leið til að stýra blóðþynningu,2,,,,,
Ólöglegt en látið liggja afskiptalaust,0,,,,,
Frakkland vann gull og íslensku stelpurnar heilluðu alla upp úr skónum,2,,,,,
Ítalirnir tveir sem bjuggu til nýja hálendisleið,1,,,,,
Kristrún eins og leir í höndum Þorgerðar,0,,,,,
Um nauðsyn umbreytingar í átt að velsældarhagkerfi,1,,,,,
„Á því bera stjórnmálamenn alla ábyrgð“,1,,,,,
Kjarnorka kemur ekki til greina,1,,,,,
Vill að rödd þjóðar fái að heyrast,1,,,,,
Ætlar ekki að blanda sér í sveitarstjórnarmálin,1,,,,,
Komi ekki til greina að slíta sambandi við Ísrael,1,,,,,
„Byrja með alveg óskrifað blað“,1,,,,,
Þorgerður ræddi tveggja ríkja lausn í Madríd,1,,,,,
Þyrla og björgunarsveit kölluð út,1,,,,,
„Heimsmynd sem ætti að vera bönnuð börnum“,0,,,,,
Tékkneski flugherinn kemur á morgun,1,,,,,
EES-ríkin og ESB efla samstarf á sviði öryggismála,1,,,,,
Þetta var hálfóraunverulegt,0,,,,,
Forsætisráðherra fundaði á flugvelli,1,,,,,
Mikil afföll í ársbyrjun,0,,,,,
Ísland löðrandi í fortíðarþrá,1,,,,,
Ísland í riðli í Stuttgart á HM - mætir tveimur Evrópuþjóðum,1,,,,,
Hvorki Íslendingur né ferðamaður,1,,,,,
Mótmæla aðgerðaleysi vegna Palestínu,0,,,,,
Strákum boðið í fyrsta sinn,1,,,,,
Þróa þriggja milljarða hótelkeðju,1,,,,,
Tuttugu og þrír sérfræðingar útskrifaðir,1,,,,,
Dune og Supergirl í tökum á Íslandi í ár,1,,,,,
„Það tók ekki 19 mánuði að fá aðgerðir fyrir Úkraínu“,1,,,,,
Biggi bakari svitnaði við símtal: „Ertu viss um að þú viljir það?“,1,,,,,
Dúx og semídúx lærðu íslensku frá grunni með námi,1,,,,,
Þvertekur fyrir upptöku utanríkisstefnu ESB,1,,,,,
Hætta við milljarða króna málsókn gegn Eimskipum,1,,,,,
Úkraína fær mesta athygli,2,,,,,
Halla í Japan,1,,,,,
Veikburða hlutabréfamarkaður áhyggjuefni,0,,,,,
Ungfrú Ísland fær níu,1,,,,,
Íslenskar stjörnur flykkjast til Japan með Höllu T,1,,,,,
Slæmt að hafa ábyrgð en engin völd,0,,,,,
Ísland fékk þrenn gullverðlaun í Höllinni,1,,,,,
Baráttan hefst: Innan við ár í kosningar,1,,,,,
Emilíana Torrini og Víkingur Heiðar tilnefnd,1,,,,,
Siggi Stormur: „Fólk er alveg að fara á límingunum“,0,,,,,
Björgvin Franz og Berglind hvort í sína áttina,1,,,,,
„Ísland er best í heimi í jafnrétti“ – nema á einu lykilsviði,1,,,,,
Skýin föðmuðu landið,2,,,,,
Langtímaúrbætur þurfi vegna bikblæðinga,0,,,,,
„Mér finnst þetta ekki skítur úr hnefa“,1,,,,,
Uppsagnir komi til vegna breyttra áherslna,1,,,,,
Landsliðsmaðurinn skiptir um félag,1,,,,,
Almenningur ber alltaf kostnaðinn,1,,,,,
Unnsteinn þurfti að vera inni í tvær vikur á Tenerife,1,,,,,
„Við getum ekki setið lengur þögul hjá“,1,,,,,
Arnar: Erfitt að skilja hann eftir úti,0,,,,,
Chelsea Handler ánægð með Íslandsdvölina,2,,,,,
„Án vinnuaðstöðu verður engin sköpun“,1,,,,,
Fulltrúar UEFA gengu út af þingi FIFA,1,,,,,
Eurovision í Kópavogi 2026?,1,,,,,
„Afleit hugmynd“ að ganga ESB á hönd,1,,,,,
Flytti til Íslands ef hann yfirgæfi Eistland,1,,,,,
Ísraelska söngkonan kallar eftir atkvæðum á íslensku,1,,,,,
Hugurinn er einhvern veginn að blekkja mann,0,,,,,
Beint: Austurríki hirti gullið af Svíum,1,,,,,
Fólk ekki sammála um úrslitin,0,,,,,
Ísland upp um sex sæti eftir flutninginn,2,,,,,
Rífandi stemning í Eurovision-veislum víða,2,,,,,
Fékk kveðju frá kollegum í lögreglunni,1,,,,,
Ísland fékk 33 stig,1,,,,,
Austurríki vann Eurovision,2,,,,,
Tveir látnir eftir að seglskip sigldi á Brooklyn-brúna,1,,,,,
Þessi lönd gáfu Íslandi stig,1,,,,,
Ísland í 6. sæti í undankeppninni,1,,,,,
Gefa saunu í tilefni af Eurovision,1,,,,,
Þúsundir gesta koma sjóleiðina,1,,,,,
Ómönnuð eftirlitsflugvél Bandaríkjahers á Íslandi,1,,,,,
Yfirhershöfðingi NATO á Íslandi,1,,,,,
Kvennalandsliðið á að vígja nýjan Laugardalsvöll,1,,,,,
Aukin varnarframlög og ný öryggisstefna í mótun,1,,,,,
„Hefur ekki verið nein hörmung að mínu mati“,1,,,,,
Daði Már á meðal stjórnenda,1,,,,,
Ísland í riðli með Ungverjum og Pólverjum,1,,,,,
„Við svindlum smá“,0,,,,,
Hverjir keppa við VÆB?,1,,,,,
Hildur sakaði Ingu um tvískinnungshátt,0,,,,,
Leó sigraði World Class-barþjónakeppnina með glæsibrag,2,,,,,
„Aldrei verið nein vandamál okkar á milli“,2,,,,,
Ræddi framtíð Berglindar í landsliðinu,1,,,,,
Lífskjör best á Íslandi að mati SÞ,2,,,,,
Enginn betri en Ísland í leikfléttum (myndir),2,,,,,
Heinemann segir Sameyki fara með rangt mál,0,,,,,
„Ég elska alla á Íslandi“,2,,,,,
Fréttaskýring: Öll dýrin í skóginum eiga að vera vinir,1,,,,,
Íslendingar nokkuð svartsýnir um gengi VÆB,0,,,,,
Bara spenntir og ekkert stressaðir,2,,,,,
VÆB-bræðrum líkt við „litla hvolpa“,1,,,,,
Ísland dróst gegn sterkum andstæðingum,0,,,,,
VÆB heillaði Evrópu,2,,,,,
Ísland komst áfram,2,,,,,
Afkoma af tryggingum lökust á Íslandi,0,,,,,
Flýtirinn í þessu máli finnst mér mikill,1,,,,,
Fræst í gær og malbikað verður í dag,1,,,,,
Ísland í fyrra holli úrslitanna,1,,,,,
Veðbankar spá því að Ísland lendi í 24. sæti,1,,,,,
Breti hyggst synda hringinn í kringum Ísland,1,,,,,
Hoppað í fangið á VÆB,1,,,,,
Ísland í þriðja styrkleikaflokki fyrir HM,1,,,,,
Atvinnustefnu vantar á Íslandi,0,,,,,
Eurovision-partí sprengja snakksöluna,1,,,,,
ÁTVR-pokar og páfalegur reykur,1,,,,,
Saga Garðars hvorki nakin né í strigapoka: „Nekt er svo opið hugtak“,0,,,,,
Flygildi á flugi yfir Fossvoginum,1,,,,,
Ætlum að klára þetta með stæl,1,,,,,
Trúa því að VÆB muni sigra,2,,,,,
Framtíðarborgir úr hrauni,1,,,,,
Tólf marka sigur og fullt hús stiga,2,,,,,
Ljóst hvaða þjóðum Ísland getur mætt á EM,1,,,,,
Þá getum við ekki leyft okkur þetta,1,,,,,
Í taugarnar á mér að nýta ekki dauðafærin,2,,,,,
„Við fórum inn í þetta blindandi“,0,,,,,
Sóttu sex verðlaun til Danmerkur,2,,,,,
Ísland verður í öðrum styrkleikaflokki - Færeyjar líka,1,,,,,
Biður mömmu sína um styrk fyrir flutninginn,1,,,,,
Allt að gerast í Iðnó í dag,1,,,,,
Sérstaklega skaðlegt fyrir börn,0,,,,,
„Ég vissi að við myndum slátra þessu“,2,,,,,
Vara við afleiðingum breytinga á lyfjalögum,1,,,,,
Sænska atriðið segir Ísland fara áfram,2,,,,,
Vilja enga þéttingu í Grafarvogi,1,,,,,
Greinargerð um Gasa send til Haag,1,,,,,
"Frá Tene til Kómódó: „Því skringilegra, því betra“ segir Erpur",2,,,,,
Ísland vann silfur á EM,2,,,,,
Ásta „stórstirni á himni bókmenntanna“,2,,,,,
Georgía fylgir Íslandi á EM,1,,,,,
Þetta er vinsælasta tjaldsvæðið á Íslandi,1,,,,,
Skórnir á hilluna eftir tímabilið,1,,,,,
„Þarna inni mun fólk upplifa þrennt“,1,,,,,
Fengu 200 milljónir til að markaðssetja Ísland,1,,,,,
Löndin læra hvert af öðru um velsæld,2,,,,,
Góður árangur Íslands á HM,2,,,,,
WEGo-þjóðirnar hlutu Velsældarverðlaunin,2,,,,,
Íslendingar sýndu sig í Feneyjum,1,,,,,
„Öðruvísi en ef þetta væri upp á líf og dauða“,1,,,,,
Lífið eftir dauðann,1,,,,,
Gaman að vera kominn aftur,2,,,,,
Af listum: Óbærileg þekking í svartholinu,1,,,,,
„Þurfti smá sannfæringarkraft á forsetann“,1,,,,,
PCC óskar eftir viðskiptavernd í formi tolla,1,,,,,
Vill grafa stríðsöxina fyrir aðdáendurna,1,,,,,
Ræddu varnarmál í Washington,1,,,,,
Merkar stríðsminjar má víða finna,1,,,,,
Snýr sér að nýjum ævintýrum,1,,,,,
„Ísland hefur alltaf viljað vera vinur allra“,1,,,,,
Ísland öruggast fyrir þá sem ferðast einir,2,,,,,
"Dustaði rykið af gamalli, góðri þýskri smákökuuppskrift",2,,,,,
Konungurinn bauð upp á ætiþistla og regnbogasilung,1,,,,,
Vorum leiðandi en aðrir hafa tekið fram úr,1,,,,,
Klár ef Steini vill hafa mig með,1,,,,,
Frelsið mun gleðja heppna Íslendinga,2,,,,,
Vinna þegar aðrir hvílast,1,,,,,
Kvennamót enn og aftur á asnalegum tíma,0,,,,,
Vilja ekki sjá tónlist notaða til að hvítþvo glæpi gegn mannkyni,0,,,,,
„Arkitektar eru í ákveðinni klemmu“,1,,,,,
Fyrsta mark Þórs Willumssonar,1,,,,,
Viljum vinna Ísland eins og 2014,2,,,,,
Níu marka sigur og toppsætið tryggt,2,,,,,
Reynt að greina vandann í áratugi án árangurs,0,,,,,
„Er kannski á leiðinni til okkar í hvalstöðina“,1,,,,,
Fresta ársfundi vegna forfalla,1,,,,,
Áhrif tolla yrðu ekki mikil hér,1,,,,,
Grásleppa veiðanleg í botnvörpu,1,,,,,
Guðmundur: „Hvar hefurðu verið“,1,,,,,
Dómur: Þolgóð þjóð að sligast,1,,,,,
Öruggur sigur og Ísland í öðru sæti,2,,,,,
Varasamt skattfrelsi,1,,,,,
Segir launamisrétti á milli kynja,1,,,,,
Birta Dís fór í magnaða jógaferð til Srí Lanka,1,,,,,
Glæstur árangur íslensku stelpnanna,2,,,,,
Ísland í aðalhlutverki í Slóvakíu,1,,,,,
Kynferðislega áreitt í Bláa lóninu,1,,,,,
Vanmetnustu ferðamannastaðir á heimsvísu,1,,,,,
Instagram: Fjölgun og flutningar,1,,,,,
Bjarki í landsliðshópinn vegna meiðsla,1,,,,,
Þjóðverjarnir breyta nafni Fríhafnarinnar,1,,,,,
Ræddu aukið samstarf á sviði varnarmála,1,,,,,
Fiskurinn tengir Kanada og Ísland,1,,,,,
"Reyndu að fella Vilhjálm á brennivíni, kerlingum og sköttum",0,,,,,
"Innan um gíga, hraun og náttúruhamfarir",1,,,,,
Réð illa við sig í kringum rjúpurnar: „Maður er orðinn það bilaður“,0,,,,,
Skyndimótmæli fyrir fund ríkisstjórnarinnar,0,,,,,
Ísland á réttri leið en aðhald nauðsynlegt,1,,,,,
Íslandsferð Biebers var „besta ferð lífsins“ – en hvaðan kom hassið?,2,,,,,
Ísland leikur tvo landsleiki í Kaíró,1,,,,,
Gauti frá Vestmannaeyjum í Garðabæ,1,,,,,
Nýr stjórnarmaður RÚV vill sniðganga Eurovision,1,,,,,
Ógn við öryggi ríkisins en laus úr haldi,1,,,,,
Annar sigur Íslands í röð,2,,,,,
Ísland rafvætt innan fimm ára,1,,,,,
Thor Landeldi lýkur 4 milljarða hlutafjáraukningu,1,,,,,
Síðasti séns til að bregðast við: „Eftir það er þetta ekki aftur tekið“,1,,,,,
Mikill liðstyrkur fyrir Fram,2,,,,,
Komu saman á Selfossi í skugga stríðsátaka,2,,,,,
Stórsigur hjá stúlkunum,2,,,,,
„Andvaraleysi og kæruleysi er ekki í boði“,1,,,,,
Unnar með þrennu í góðum sigri,2,,,,,
Kári lætur af störfum hjá Íslenskri erfðagreiningu,1,,,,,
Áslaug Arna flytur til New York,1,,,,,
Afi Júlí lenti verr í gríninu,0,,,,,
Svipmynd: Ísland að tapa samkeppnishæfni,0,,,,,
Nýrri bók Ragnars vel tekið í Danmörku,2,,,,,
Birkir og Aron sáu um Sviss,1,,,,,
Sjö Evrópumeistaratitlar – gullsystur frá Reyðarfirði,2,,,,,
„Ekki fara út að hlaupa á tánum!“,1,,,,,
„Að skapa meira virði fyrir öll“,2,,,,,
„Íslensk orka er 100% græn og sjálfbær“,2,,,,,
Orkuspár sem vísa veginn,1,,,,,
Vöxtur og rekstrarhagkvæmni í nýsköpun,1,,,,,
Gull í fartneskinu eftir frækilegan sigur í Norrænu keppninni,2,,,,,
Vilja undanþágu fyrir túnfisk,1,,,,,
Gæslan tekur þátt í kafbátaeftirliti,1,,,,,
Pólska flugfélagið hefur trú á Íslandi,2,,,,,
Tap í fyrsta leik á Nýja-Sjálandi,0,,,,,
Hið ljúfa líf: Af Hrollaugi og öðrum hetjum Suðurlands,2,,,,,
Skoruðu átta mörk gegn Búlgörum á HM,2,,,,,
Arna Vilhjálmsdóttir gekkst undir bráðaaðgerð,1,,,,,
Fjölskyldur týnast í flóknu kerfi,0,,,,,
„Ekki örugg heima hjá okkur“,0,,,,,
„Þetta er ólýsanlegt“,1,,,,,
Roland ráðinn til Fram,1,,,,,
Ísland aldrei séð svona gott markvarðarteymi,2,,,,,
Má skamma börn annarra?,1,,,,,
Óbein áhrif tollastefnu Trumps,1,,,,,
Nýr leigutaki með Litluá og Skjálftavatn,1,,,,,
Þórunn Þórðardóttir bilaði,0,,,,,
Miklar breytingar óráð í óvissuástandi,1,,,,,
Koma heim sjálfstæðari og hamingjusamari eftir reisuna,2,,,,,
Rétt mátulega djúpur,1,,,,,
Hugmyndirnar streyma stöðugt fram,2,,,,,
Framsal kvóta eina leiðin til hagræðingar,1,,,,,
Hálf öld frá útfærslu í 200 mílur,1,,,,,
Gurrý og Nonni ástfangin á Tenerife,2,,,,,
Samþykkja kjarasamninga við Norðurál og Elkem,1,,,,,
Segir „óeðlilegt“ að Ísrael taki þátt í Eurovision,0,,,,,
Eigi „alls ekki“ að slá NATO-aðild Úkraínu af borðinu,0,,,,,
Hefja viðræður um heilbrigðisviðbúnað í neyð,1,,,,,
Fá ekki iPhone í sumargjöf,0,,,,,
Herskip bandalagsríkja Atlantshafsbandalagsins í Reykjavík,1,,,,,
Herskip komin til Reykjavíkur,1,,,,,
Reynir í landsliðið – reyndir leikmenn ekki valdir,1,,,,,
„Við köllum þetta að sækja karma í pokann“,1,,,,,
Tap og minni framleiðsla hjá Arnarlaxi,0,,,,,
„Við færum lífsgæði til fólks“,2,,,,,
NYT fjallar um Friðrik Ólafsson,1,,,,,
Gervihnattasamband fyrir mikilvæga innviði,1,,,,,
Íslensku konurnar sem Eva tæki með sér,1,,,,,
Dregið í riðla á HM í næsta mánuði,1,,,,,
Ingvar nýr formaður IFPA,1,,,,,
Óviss áhrif af óróleika á mörkuðum,1,,,,,
Ísland tilheyrir ekki Ameríku,1,,,,,
Dregið mjög úr áhuga á Íslandi á lykilmörkuðum,0,,,,,
Alvarleg árás gagnvart trans konu ekki einsdæmi,0,,,,,
„Ætla að sturta aðeins úr honum“,1,,,,,
Ótrúlega stolt af stelpunum,2,,,,,
Varðskipið Þór í slipp í Noregi,1,,,,,
Dómurinn hafi ekki áhrif á Íslandi,1,,,,,
Ísland komið á stóra sviðið,2,,,,,
Strandveiðar sóun með margvíslegum hætti,0,,,,,
Þetta áttu alls ekki að gera í lífinu!,0,,,,,
Ísland vekur athygli í nýju tónlistarmyndbandi,1,,,,,
Mótmæla sniðgöngu og segja aðra bera sök,1,,,,,
Fjalla um þjóðhetjuna Eygló,1,,,,,
Trúarleg rit og ferðabækur áberandi á uppboði,1,,,,,
Þorgerður Katrín sat fund varnarmálaráðherra,1,,,,,
Staðfesta stuðning við Grindvíkinga,2,,,,,
Gestur hátíðarinnar handtekinn,0,,,,,
Iðnaður grundvöllur lífsgæða,1,,,,,
Efla viðskiptasambönd í Japan,2,,,,,
Glundroði er dásamlegt ástand,1,,,,,
Hefur barist við tvö ráðuneyti,1,,,,,
Gætum fundið fyrir dvínandi áhuga á Bandaríkjunum,0,,,,,
Þið eruð bæði skemmtileg og skrítin,1,,,,,
Var allt í einu flutt til Íslands,1,,,,,
Hvað þýðir þetta tollahlé?,1,,,,,
Innlend orka sem vörn gegn ytri ógnum,1,,,,,
Þegar Rússarnir rifu upp tjakkinn,1,,,,,
Höfum velt við hverjum steini,1,,,,,
Áhyggjufullir nemendur kalla eftir endurskoðun,0,,,,,
Kolbrún tryggði Íslandi sigurinn,2,,,,,
Misskilningur um afstöðuna til ESB,0,,,,,
Besti árangur Íslands frá upphafi,2,,,,,
Vegfarendur í sænskum kirkjugarði þekktu Kleina,1,,,,,
Færeyjar á HM í fyrsta skipti,1,,,,,
Gæslan áfram með þrjár þyrlur,1,,,,,
Höfða mál gegn Íslandi vegna meðhöndlunar úrgangs,1,,,,,
Breytingar fyrir leikinn gegn Ísrael,1,,,,,
Frá áheyrn yfir í fulla aðild,2,,,,,
Páskaeggjalagerinn þegar tómur: „Nú fer hver að verða síðastur.,1,,,,,
Fyrsta tapið kom gegn gestgjöfunum,0,,,,,
Aftur mótmælt á Ásvöllum,0,,,,,
Ísland á HM eftir annan stórsigur á Ísrael,2,,,,,
Steinunn hætt með landsliðinu,1,,,,,
Það er eldur innan hópsins,1,,,,,
Íslensk ungmenni geta unnið frítt ferðalag,1,,,,,
"„Núna ef ég græt, er ég að gráta af þakklæti“",1,,,,,
Gæslan áfram með þrjár þyrlur,1,,,,,
Höfða mál gegn Íslandi vegna meðhöndlunar úrgangs,1,,,,,
Breytingar fyrir leikinn gegn Ísrael,1,,,,,
Frá áheyrn yfir í fulla aðild,2,,,,,
Páskaeggjalagerinn þegar tómur: „Nú fer hver að verða síðastur.,1,,,,,
Fyrsta tapið kom gegn gestgjöfunum,0,,,,,
Aftur mótmælt á Ásvöllum,0,,,,,
Ísland á HM eftir annan stórsigur á Ísrael,2,,,,,
Steinunn hætt með landsliðinu,1,,,,,
Það er eldur innan hópsins,1,,,,,
Íslensk ungmenni geta unnið frítt ferðalag,1,,,,,
"„Núna ef ég græt, er ég að gráta af þakklæti“",1,,,,,
Sterkur Seðlabanki mikilvægur,2,,,,,
Hluti auðlindagjalda í markaðsmál,1,,,,,
Beint: Hvert stefnir Ísland?,1,,,,,
Hrun í komum breskra ferðamanna til Íslands,1,,,,,
Áætlanir fyrirtækja breytast,1,,,,,
Földu auglýsingu ísraelska fyrirtækisins,1,,,,,
Fréttaskýring: Hvað á núna að gera við Trump?,1,,,,,
Aðalsteinn leiðir hóp um öryggis- og varnarstefnu,1,,,,,
Svartsýnn á jarðgöng,0,,,,,
Hvers vegna þarf Ísland að mæta Ísrael?,1,,,,,
Meiri áhugi en búist var við,1,,,,,
Góður gangur hjá Norðuráli,2,,,,,
Spá Landsbankans: Hægur vöxtur en þrálát verðbólga,1,,,,,
Beint: Breyttur heimur,1,,,,,
Að rembast við að „vera eitthvað“,0,,,,,
ESA áminnir stjórnvöld vegna pizzaosts,1,,,,,
Óttast að þjóðin verði hrædd inn í ESB,0,,,,,
Spöruðu fyrir vöru- og kæligeymslu,1,,,,,
Daði fundaði með Stoltenberg,1,,,,,
Ísland þarf að nýta forskot sitt í breyttum heimi,1,,,,,
Kristrún: „ESB hefur veitt okkur tryggingu“,2,,,,,
Spá ekki kreppu á Íslandi þó „allt geti gerst“,1,,,,,
Mótmælt á Ásvöllum,0,,,,,
Íslenski hringvegurinn í 1. sæti á heimsvísu,2,,,,,
Ísland valtaði yfir Ísrael - HM-sætið nánast í höfn,1,,,,,
Virkilega sérstakar aðstæður,2,,,,,
Hryssurnar upplifi mikinn ótta og sársauka,0,,,,,
Varð uppistandari því Dóri DNA skuldaði svo mikið á Prikinu,0,,,,,
Allar með hjá Sviss,1,,,,,
Leggja til uppboð á Steini,1,,,,,
Spurning blaðamanns uppskar mikinn hlátur,1,,,,,
Getum brotið þær niður,1,,,,,
Ríflega 44% eru hlynntir því að Ísland gangi í ESB,1,,,,,
Gladdi afa sinn með brjálæðislega flottu olíuverki,2,,,,,
Þurfa að koma boltanum í markið,1,,,,,
Glæsileg endurkoma gegn Norður-Kóreu,2,,,,,
Þakklát fyrir að hafa týnt passanum á Íslandi,2,,,,,
Boða sókn í menntamálum en skera niður á sama tíma,1,,,,,
Ísland undirritar uppfærðan fríverslunarsamning við Úkraínu,1,,,,,
Landsliðskonur fengu skilaboð út af Ísraelsleikjunum,1,,,,,
Karólína með þrennu í ótrúlegum leik,2,,,,,
Frakkar unnu í Noregi,1,,,,,
Ein erfiðasta ákvörðun sem ég hef tekið,0,,,,,
„Ég hef aldrei lent í öðru eins“,1,,,,,
Halla gerði hlé á ræðu vegna veikinda veislugests,1,,,,,
„Ég veit að ég er góð í fótbolta“,2,,,,,
„Þetta var skítamark“,1,,,,,
Áttunda konan og átjánda þrennan fyrir Ísland,1,,,,,
Ætla ekki að fullyrða að hún hafi ekki verið meidd,1,,,,,
Hin „dæmalausa“ formúla Trumps útskýrð,1,,,,,
Vilja beint flug til Indlands,1,,,,,
Tap gegn Noregi,0,,,,,
Tollarnir skollnir á Ísland,0,,,,,
Fólk er reitt og þreytt,0,,,,,
„Það er miklu betra að fara ekki í bað“,2,,,,,
Vildum hætta áður en við yrðum bornir út,1,,,,,
Einblínum á að spila með hjartanu,1,,,,,
Framarar mæta með græna nögl til leiks,1,,,,,
Safn um Milan Kundera,1,,,,,
Metfjöldi í mars,1,,,,,
Komust allar heilar frá Noregsleiknum,2,,,,,
Skelltu Spánverjum á HM – Norður-Kórea næst,2,,,,,
Tilefni til að hafa áhyggjur,0,,,,,
Fjölmiðlar ekki fengið neitt aðgengi,1,,,,,
