text,label,,,,,"0=negative, 1=neutral, 2=positive"
Yf­ir­hers­höfðingi NATO á Íslandi,1,,,,,
Kvenna­landsliðið á að vígja nýj­an Laug­ar­dalsvöll,1,,,,,
Auk­in varn­ar­fram­lög og ný ör­ygg­is­stefna í mót­un,1,,,,,
„Hef­ur ekki verið nein hörm­ung að mínu mati“,1,,,,,
Daði Már á meðal stjórn­enda,1,,,,,
Ísland í riðli með Ung­verj­um og Pól­verj­um,1,,,,,
„Við svindl­um smá“,0,,,,,
Hverj­ir keppa við VÆB?,1,,,,,
Hild­ur sakaði Ingu um tví­skinn­ungs­hátt,0,,,,,
Leó sigraði World Class-barþjóna­keppn­ina með glæsi­brag,2,,,,,
„Aldrei verið nein vanda­mál okk­ar á milli“,2,,,,,
Ræddi framtíð Berg­lind­ar í landsliðinu,1,,,,,
Lífs­kjör best á Íslandi að mati SÞ,2,,,,,
Eng­inn betri en Ísland í leik­flétt­um (mynd­ir),2,,,,,
Heinem­ann seg­ir Sam­eyki fara með rangt mál,0,,,,,
„Ég elska alla á Íslandi“,2,,,,,
Frétta­skýr­ing: Öll dýr­in í skóg­in­um eiga að vera vin­ir,1,,,,,
Íslend­ing­ar nokkuð svart­sýn­ir um gengi VÆB,0,,,,,
Bara spennt­ir og ekk­ert stressaðir,2,,,,,
VÆB-bræðrum líkt við „litla hvolpa“,1,,,,,
Ísland dróst gegn sterk­um and­stæðing­um,0,,,,,
VÆB heillaði Evr­ópu,2,,,,,
Ísland komst áfram,2,,,,,
Af­koma af trygg­ing­um lök­ust á Íslandi,0,,,,,
Flýt­ir­inn í þessu máli finnst mér mik­ill,1,,,,,
Fræst í gær og mal­bikað verður í dag,1,,,,,
Ísland í fyrra holli úr­slit­anna,1,,,,,
Veðbank­ar spá því að Ísland lendi í 24. sæti,1,,,,,
Breti hyggst synda hring­inn í kring­um Ísland,1,,,,,
Hoppað í fangið á VÆB,1,,,,,
Ísland í þriðja styrk­leika­flokki fyr­ir HM,1,,,,,
At­vinnu­stefnu vant­ar á Íslandi,0,,,,,
Eurovisi­on-partí sprengja snakk­söl­una,1,,,,,
ÁTVR-pok­ar og páfa­leg­ur reyk­ur,1,,,,,
Saga Garðars hvorki nak­in né í striga­poka: „Nekt er svo opið hug­tak“,0,,,,,
Flygildi á flugi yfir Foss­vog­in­um,1,,,,,
Ætlum að klára þetta með stæl,1,,,,,
Trúa því að VÆB muni sigra,2,,,,,
Framtíðar­borg­ir úr hrauni,1,,,,,
Tólf marka sig­ur og fullt hús stiga,2,,,,,
Ljóst hvaða þjóðum Ísland get­ur mætt á EM,1,,,,,
Þá get­um við ekki leyft okk­ur þetta,1,,,,,
Í taug­arn­ar á mér að nýta ekki dauðafær­in,2,,,,,
„Við fór­um inn í þetta blind­andi“,0,,,,,
Sóttu sex verðlaun til Dan­merk­ur,2,,,,,
Ísland verður í öðrum styrk­leika­flokki - Fær­eyj­ar líka,1,,,,,
Biður mömmu sína um styrk fyr­ir flutn­ing­inn,1,,,,,
Allt að ger­ast í Iðnó í dag,1,,,,,
Sér­stak­lega skaðlegt fyr­ir börn,0,,,,,
„Ég vissi að við mynd­um slátra þessu“,2,,,,,
Vara við af­leiðing­um breyt­inga á lyfja­lög­um,1,,,,,
Sænska atriðið seg­ir Ísland fara áfram,2,,,,,
Vilja enga þétt­ingu í Grafar­vogi,1,,,,,
Grein­ar­gerð um Gasa send til Haag,1,,,,,
"Frá Tene til Kó­módó: „Því skringi­legra, því betra“ seg­ir Erp­ur",2,,,,,
Ísland vann silf­ur á EM,2,,,,,
Ásta „stórstirni á himni bók­mennt­anna“,2,,,,,
Georgía fylg­ir Íslandi á EM,1,,,,,
Þetta er vin­sæl­asta tjaldsvæðið á Íslandi,1,,,,,
Skórn­ir á hill­una eft­ir tíma­bilið,1,,,,,
„Þarna inni mun fólk upp­lifa þrennt“,1,,,,,
Fengu 200 millj­ón­ir til að markaðssetja Ísland,1,,,,,
Lönd­in læra hvert af öðru um vel­sæld,2,,,,,
Góður ár­ang­ur Íslands á HM,2,,,,,
WEGo-þjóðirn­ar hlutu Vel­sæld­ar­verðlaun­in,2,,,,,
Íslend­ing­ar sýndu sig í Fen­eyj­um,1,,,,,
„Öðru­vísi en ef þetta væri upp á líf og dauða“,1,,,,,
Lífið eft­ir dauðann,1,,,,,
Gam­an að vera kom­inn aft­ur,2,,,,,
Af list­um: Óbæri­leg þekk­ing í svart­hol­inu,1,,,,,
„Þurfti smá sann­fær­ing­ar­kraft á for­set­ann“,1,,,,,
PCC ósk­ar eft­ir viðskipta­vernd í formi tolla,1,,,,,
Vill grafa stríðsöx­ina fyr­ir aðdá­end­urna,1,,,,,
Ræddu varn­ar­mál í Washingt­on,1,,,,,
Merk­ar stríðsminj­ar má víða finna,1,,,,,
Snýr sér að nýj­um æv­in­týr­um,1,,,,,
„Ísland hef­ur alltaf viljað vera vin­ur allra“,1,,,,,
Ísland ör­ugg­ast fyr­ir þá sem ferðast ein­ir,2,,,,,
"Dustaði rykið af gam­alli, góðri þýskri smá­köku­upp­skrift",2,,,,,
Kon­ung­ur­inn bauð upp á ætiþistla og regn­bogasil­ung,1,,,,,
Vor­um leiðandi en aðrir hafa tekið fram úr,1,,,,,
Klár ef Steini vill hafa mig með,1,,,,,
Frelsið mun gleðja heppna Íslend­inga,2,,,,,
Vinna þegar aðrir hvílast,1,,,,,
Kvenna­mót enn og aft­ur á asna­leg­um tíma,0,,,,,
Vilja ekki sjá tónlist notaða til að hvítþvo glæpi gegn mann­kyni,0,,,,,
„Arki­tekt­ar eru í ákveðinni klemmu“,1,,,,,
Fyrsta mark Þórs Will­umsson­ar,1,,,,,
Vilj­um vinna Ísland eins og 2014,2,,,,,
Níu marka sig­ur og topp­sætið tryggt,2,,,,,
Reynt að greina vand­ann í ára­tugi án ár­ang­urs,0,,,,,
„Er kannski á leiðinni til okk­ar í hval­stöðina“,1,,,,,
Fresta árs­fundi vegna for­falla,1,,,,,
Áhrif tolla yrðu ekki mik­il hér,1,,,,,
Grá­sleppa veiðan­leg í botn­vörpu,1,,,,,
Guðmund­ur: „Hvar hef­urðu verið“,1,,,,,
Dóm­ur: Þolgóð þjóð að slig­ast,1,,,,,
Örugg­ur sig­ur og Ísland í öðru sæti,2,,,,,
Vara­samt skatt­frelsi,1,,,,,
Seg­ir launam­is­rétti á milli kynja,1,,,,,
Birta Dís fór í magnaða jóga­ferð til Srí Lanka,1,,,,,
Glæst­ur ár­ang­ur ís­lensku stelpn­anna,2,,,,,
Ísland í aðal­hlut­verki í Slóvakíu,1,,,,,
Kyn­ferðis­lega áreitt í Bláa lón­inu,1,,,,,
Van­metn­ustu ferðamannastaðir á heimsvísu,1,,,,,
In­sta­gram: Fjölg­un og flutn­ing­ar,1,,,,,
Bjarki í landsliðshóp­inn vegna meiðsla,1,,,,,
Þjóðverj­arn­ir breyta nafni Frí­hafn­ar­inn­ar,1,,,,,
Ræddu aukið sam­starf á sviði varn­ar­mála,1,,,,,
Fisk­ur­inn teng­ir Kan­ada og Ísland,1,,,,,
"Reyndu að fella Vil­hjálm á brenni­víni, kerl­ing­um og skött­um",0,,,,,
"Inn­an um gíga, hraun og nátt­úru­ham­far­ir",1,,,,,
Réð illa við sig í kring­um rjúp­urn­ar: „Maður er orðinn það bilaður“,0,,,,,
Skyndi­mót­mæli fyr­ir fund rík­is­stjórn­ar­inn­ar,0,,,,,
Ísland á réttri leið en aðhald nauðsyn­legt,1,,,,,
Íslands­ferð Bie­bers var „besta ferð lífs­ins“ – en hvaðan kom hassið?,2,,,,,
Ísland leik­ur tvo lands­leiki í Kaíró,1,,,,,
Gauti frá Vest­manna­eyj­um í Garðabæ,1,,,,,
Nýr stjórn­ar­maður RÚV vill sniðganga Eurovisi­on,1,,,,,
Ógn við ör­yggi rík­is­ins en laus úr haldi,1,,,,,
Ann­ar sig­ur Íslands í röð,2,,,,,
Ísland raf­vætt inn­an fimm ára,1,,,,,
Thor Land­eldi lýk­ur 4 millj­arða hluta­fjáraukn­ingu,1,,,,,
Síðasti séns til að bregðast við: „Eft­ir það er þetta ekki aft­ur tekið“,1,,,,,
Mik­ill liðstyrk­ur fyr­ir Fram,2,,,,,
Komu sam­an á Sel­fossi í skugga stríðsátaka,2,,,,,
Stór­sig­ur hjá stúlk­un­um,2,,,,,
„And­vara­leysi og kæru­leysi er ekki í boði“,1,,,,,
Unn­ar með þrennu í góðum sigri,2,,,,,
Kári læt­ur af störf­um hjá Íslenskri erfðagrein­ingu,1,,,,,
Áslaug Arna flyt­ur til New York,1,,,,,
Afi Júlí lenti verr í grín­inu,0,,,,,
Svip­mynd: Ísland að tapa sam­keppn­is­hæfni,0,,,,,
Nýrri bók Ragn­ars vel tekið í Dan­mörku,2,,,,,
Birk­ir og Aron sáu um Sviss,1,,,,,
Sjö Evr­ópu­meist­ara­titl­ar – gull­syst­ur frá Reyðarf­irði,2,,,,,
„Ekki fara út að hlaupa á tán­um!“,1,,,,,
„Að skapa meira virði fyr­ir öll“,2,,,,,
„Íslensk orka er 100% græn og sjálf­bær“,2,,,,,
Orku­spár sem vísa veg­inn,1,,,,,
Vöxt­ur og rekstr­ar­hag­kvæmni í ný­sköp­un,1,,,,,
Gull í fart­nesk­inu eft­ir fræki­leg­an sig­ur í Nor­rænu keppn­inni,2,,,,,
Vilja und­anþágu fyr­ir tún­fisk,1,,,,,
Gæsl­an tek­ur þátt í kaf­báta­eft­ir­liti,1,,,,,
Pólska flug­fé­lagið hef­ur trú á Íslandi,2,,,,,
Tap í fyrsta leik á Nýja-Sjálandi,0,,,,,
Hið ljúfa líf: Af Hrol­laugi og öðrum hetj­um Suður­lands,2,,,,,
Skoruðu átta mörk gegn Búl­gör­um á HM,2,,,,,
Arna Vil­hjálms­dótt­ir gekkst und­ir bráðaaðgerð,1,,,,,
Fjöl­skyld­ur týn­ast í flóknu kerfi,0,,,,,
„Ekki ör­ugg heima hjá okk­ur“,0,,,,,
„Þetta er ólýs­an­legt“,1,,,,,
Roland ráðinn til Fram,1,,,,,
Ísland aldrei séð svona gott markv­arðart­eymi,2,,,,,
Má skamma börn annarra?,1,,,,,
Óbein áhrif tolla­stefnu Trumps,1,,,,,
Nýr leigutaki með Litluá og Skjálfta­vatn,1,,,,,
Þór­unn Þórðardótt­ir bilaði,0,,,,,
Mikl­ar breyt­ing­ar óráð í óvissu­ástandi,1,,,,,
Koma heim sjálf­stæðari og ham­ingju­sam­ari eft­ir reis­una,2,,,,,
Rétt mátu­lega djúp­ur,1,,,,,
Hug­mynd­irn­ar streyma stöðugt fram,2,,,,,
Framsal kvóta eina leiðin til hagræðing­ar,1,,,,,
Hálf öld frá út­færslu í 200 míl­ur,1,,,,,
Gurrý og Nonni ást­fang­in á Teneri­fe,2,,,,,
Samþykkja kjara­samn­inga við Norðurál og Elkem,1,,,,,
Seg­ir „óeðli­legt“ að Ísra­el taki þátt í Eurovisi­on,0,,,,,
Eigi „alls ekki“ að slá NATO-aðild Úkraínu af borðinu,0,,,,,
Hefja viðræður um heil­brigðisviðbúnað í neyð,1,,,,,
Fá ekki iP­ho­ne í sum­ar­gjöf,0,,,,,
Her­skip banda­lags­ríkja Atlants­hafs­banda­lags­ins í Reykja­vík,1,,,,,
Her­skip kom­in til Reykja­vík­ur,1,,,,,
Reyn­ir í landsliðið – reynd­ir leik­menn ekki vald­ir,1,,,,,
„Við köll­um þetta að sækja karma í pok­ann“,1,,,,,
Tap og minni fram­leiðsla hjá Arn­ar­laxi,0,,,,,
„Við fær­um lífs­gæði til fólks“,2,,,,,
NYT fjall­ar um Friðrik Ólafs­son,1,,,,,
Gervi­hnatta­sam­band fyr­ir mik­il­væga innviði,1,,,,,
Íslensku kon­urn­ar sem Eva tæki með sér,1,,,,,
Dregið í riðla á HM í næsta mánuði,1,,,,,
Ingvar nýr formaður IFPA,1,,,,,
Óviss áhrif af óró­leika á mörkuðum,1,,,,,
Ísland til­heyr­ir ekki Am­er­íku,1,,,,,
Dregið mjög úr áhuga á Íslandi á lyk­il­mörkuðum,0,,,,,
Al­var­leg árás gagn­vart trans konu ekki eins­dæmi,0,,,,,
„Ætla að sturta aðeins úr hon­um“,1,,,,,
Ótrú­lega stolt af stelp­un­um,2,,,,,
Varðskipið Þór í slipp í Nor­egi,1,,,,,
Dóm­ur­inn hafi ekki áhrif á Íslandi,1,,,,,
Ísland komið á stóra sviðið,2,,,,,
Strand­veiðar sóun með marg­vís­leg­um hætti,0,,,,,
Þetta áttu alls ekki að gera í líf­inu!,0,,,,,
Ísland vek­ur at­hygli í nýju tón­list­ar­mynd­bandi,1,,,,,
Mót­mæla sniðgöngu og segja aðra bera sök,1,,,,,
Fjalla um þjóðhetj­una Eygló,1,,,,,
Trú­ar­leg rit og ferðabæk­ur áber­andi á upp­boði,1,,,,,
Þor­gerður Katrín sat fund varn­ar­málaráðherra,1,,,,,
Staðfesta stuðning við Grind­vík­inga,2,,,,,
Gest­ur hátíðar­inn­ar hand­tek­inn,0,,,,,
Iðnaður grund­völl­ur lífs­gæða,1,,,,,
Efla viðskipta­sam­bönd í Jap­an,2,,,,,
Glundroði er dá­sam­legt ástand,1,,,,,
Hef­ur bar­ist við tvö ráðuneyti,1,,,,,
Gæt­um fundið fyr­ir dvín­andi áhuga á Banda­ríkj­un­um,0,,,,,
Þið eruð bæði skemmti­leg og skrít­in,1,,,,,
Var allt í einu flutt til Íslands,1,,,,,
Hvað þýðir þetta tolla­hlé?,1,,,,,
Inn­lend orka sem vörn gegn ytri ógn­um,1,,,,,
Þegar Rúss­arn­ir rifu upp tjakk­inn,1,,,,,
Höf­um velt við hverj­um steini,1,,,,,
Áhyggju­full­ir nem­end­ur kalla eft­ir end­ur­skoðun,0,,,,,
Kol­brún tryggði Íslandi sig­ur­inn,2,,,,,
Mis­skiln­ing­ur um af­stöðuna til ESB,0,,,,,
Besti ár­ang­ur Íslands frá upp­hafi,2,,,,,
Veg­far­end­ur í sænsk­um kirkju­g­arði þekktu Kleina,1,,,,,
Fær­eyj­ar á HM í fyrsta skipti,1,,,,,
Gæsl­an áfram með þrjár þyrl­ur,1,,,,,
Höfða mál gegn Íslandi vegna meðhöndl­un­ar úr­gangs,1,,,,,
Breyt­ing­ar fyr­ir leik­inn gegn Ísra­el,1,,,,,
Frá áheyrn yfir í fulla aðild,2,,,,,
Páska­eggjala­ger­inn þegar tóm­ur: „Nú fer hver að verða síðast­ur.,1,,,,,
Fyrsta tapið kom gegn gest­gjöf­un­um,0,,,,,
Aft­ur mót­mælt á Ásvöll­um,0,,,,,
Ísland á HM eft­ir ann­an stór­sig­ur á Ísra­el,2,,,,,
Stein­unn hætt með landsliðinu,1,,,,,
Það er eld­ur inn­an hóps­ins,1,,,,,
Íslensk ung­menni geta unnið frítt ferðalag,1,,,,,
"„Núna ef ég græt, er ég að gráta af þakk­læti“",1,,,,,
Gæsl­an áfram með þrjár þyrl­ur,1,,,,,
Höfða mál gegn Íslandi vegna meðhöndl­un­ar úr­gangs,1,,,,,
Breyt­ing­ar fyr­ir leik­inn gegn Ísra­el,1,,,,,
Frá áheyrn yfir í fulla aðild,2,,,,,
Páska­eggjala­ger­inn þegar tóm­ur: „Nú fer hver að verða síðast­ur.,1,,,,,
Fyrsta tapið kom gegn gest­gjöf­un­um,0,,,,,
Aft­ur mót­mælt á Ásvöll­um,0,,,,,
Ísland á HM eft­ir ann­an stór­sig­ur á Ísra­el,2,,,,,
Stein­unn hætt með landsliðinu,1,,,,,
Það er eld­ur inn­an hóps­ins,1,,,,,
Íslensk ung­menni geta unnið frítt ferðalag,1,,,,,
"„Núna ef ég græt, er ég að gráta af þakk­læti“",1,,,,,
Sterk­ur Seðlabanki mik­il­væg­ur,2,,,,,
Hluti auðlinda­gjalda í markaðsmál,1,,,,,
Beint: Hvert stefn­ir Ísland?,1,,,,,
Hrun í kom­um breskra ferðamanna til Íslands,1,,,,,
Áætlan­ir fyr­ir­tækja breyt­ast,1,,,,,
Földu aug­lýs­ingu ísra­elska fyr­ir­tæk­is­ins,1,,,,,
Frétta­skýr­ing: Hvað á núna að gera við Trump?,1,,,,,
Aðal­steinn leiðir hóp um ör­ygg­is- og varn­ar­stefnu,1,,,,,
Svart­sýnn á jarðgöng,0,,,,,
Hvers vegna þarf Ísland að mæta Ísra­el?,1,,,,,
Meiri áhugi en bú­ist var við,1,,,,,
Góður gang­ur hjá Norðuráli,2,,,,,
Spá Lands­bank­ans: Hæg­ur vöxt­ur en þrálát verðbólga,1,,,,,
Beint: Breytt­ur heim­ur,1,,,,,
Að rembast við að „vera eitt­hvað“,0,,,,,
ESA áminn­ir stjórn­völd vegna pizza­osts,1,,,,,
Ótt­ast að þjóðin verði hrædd inn í ESB,0,,,,,
Spöruðu fyr­ir vöru- og kæligeymslu,1,,,,,
Daði fundaði með Stolten­berg,1,,,,,
Ísland þarf að nýta for­skot sitt í breytt­um heimi,1,,,,,
Kristrún: „ESB hef­ur veitt okk­ur trygg­ingu“,2,,,,,
Spá ekki kreppu á Íslandi þó „allt geti gerst“,1,,,,,
Mót­mælt á Ásvöll­um,0,,,,,
Íslenski hring­veg­ur­inn í 1. sæti á heimsvísu,2,,,,,
Ísland valtaði yfir Ísra­el - HM-sætið nán­ast í höfn,1,,,,,
Virki­lega sér­stak­ar aðstæður,2,,,,,
Hryss­urn­ar upp­lifi mik­inn ótta og sárs­auka,0,,,,,
Varð uppist­and­ari því Dóri DNA skuldaði svo mikið á Prik­inu,0,,,,,
All­ar með hjá Sviss,1,,,,,
Leggja til upp­boð á Steini,1,,,,,
Spurn­ing blaðamanns upp­skar mik­inn hlát­ur,1,,,,,
Get­um brotið þær niður,1,,,,,
Ríf­lega 44% eru hlynnt­ir því að Ísland gangi í ESB,1,,,,,
Gladdi afa sinn með brjálæðis­lega flottu olíu­verki,2,,,,,
Þurfa að koma bolt­an­um í markið,1,,,,,
Glæsi­leg end­ur­koma gegn Norður-Kór­eu,2,,,,,
Þakk­lát fyr­ir að hafa týnt pass­an­um á Íslandi,2,,,,,
Boða sókn í mennta­mál­um en skera niður á sama tíma,1,,,,,
Ísland und­ir­rit­ar upp­færðan fríversl­un­ar­samn­ing við Úkraínu,1,,,,,
Landsliðskon­ur fengu skila­boð út af Ísra­els­leikj­un­um,1,,,,,
Karólína með þrennu í ótrú­leg­um leik,2,,,,,
Frakk­ar unnu í Nor­egi,1,,,,,
Ein erfiðasta ákvörðun sem ég hef tekið,0,,,,,
„Ég hef aldrei lent í öðru eins“,1,,,,,
Halla gerði hlé á ræðu vegna veik­inda veislu­gests,1,,,,,
„Ég veit að ég er góð í fót­bolta“,2,,,,,
„Þetta var skíta­mark“,1,,,,,
Áttunda kon­an og átjánda þrenn­an fyr­ir Ísland,1,,,,,
Ætla ekki að full­yrða að hún hafi ekki verið meidd,1,,,,,
Hin „dæma­lausa“ formúla Trumps út­skýrð,1,,,,,
Vilja beint flug til Ind­lands,1,,,,,
Tap gegn Nor­egi,0,,,,,
Toll­arn­ir skolln­ir á Ísland,0,,,,,
Fólk er reitt og þreytt,0,,,,,
„Það er miklu betra að fara ekki í bað“,2,,,,,
Vild­um hætta áður en við yrðum born­ir út,1,,,,,
Ein­blín­um á að spila með hjart­anu,1,,,,,
Fram­ar­ar mæta með græna nögl til leiks,1,,,,,
Safn um Mil­an Kund­era,1,,,,,
Met­fjöldi í mars,1,,,,,
Komust all­ar heil­ar frá Nor­egs­leikn­um,2,,,,,
Skelltu Spán­verj­um á HM – Norður-Kórea næst,2,,,,,
Til­efni til að hafa áhyggj­ur,0,,,,,
Fjöl­miðlar ekki fengið neitt aðgengi,1,,,,,
Hægt að orða þetta á alla vegu,1,,,,,
Sjálf­bærn­in ekki kvöð held­ur áskor­un,0,,,,,
"„Því­líkt ólík­indatól, þessi ágæti Banda­ríkja­for­seti“",0,,,,,
Skatt­heimta mark­mið í sjálfu sér hjá rík­is­stjórn­inni,1,,,,,
Mér líður alltaf vel á Íslandi,2,,,,,
Vil frek­ar spila hér en á Spáni,1,,,,,
Íslensk stjórn­völd hringi í Trump,1,,,,,
Norsk­ir blaðamenn undr­andi á Íslandi,2,,,,,
Toll­arn­ir skárri en reiknað var með,2,,,,,
Helena krýnd Ung­frú Ísland,1,,,,,
Land­grunn Íslands nær lengst 570 míl­ur,1,,,,,
Gef­ur út ferðaleiðbein­ing­ar: „Al­var­legt bak­slag“,0,,,,,
Sleg­ist um mik­il­væg stig á Þrótt­ar­velli,1,,,,,
Birta: „Við vor­um öll dá­lítið fok­held“,1,,,,,
Sjáv­ar­út­veg­ur ít­rekað komið þjóðinni til bjarg­ar,1,,,,,
"5,5 millj­ón­ir króna á mann ár­lega",1,,,,,
Klút­ur Höllu for­seta og bux­ur Jóns Gn­arr til sölu,1,,,,,
Þrýst­ing­ur á Ísland í óform­leg­um sam­töl­um,0,,,,,
Annað marka­laust jafn­tefli Íslands,0,,,,,
Áttum skilið að vinna,1,,,,,
Frakk­ar stinga af í riðli Íslands,1,,,,,
Hefði verið vont að enda þetta verk­efni svona,0,,,,,
Kitl­ar í putt­ana að ná þess­um sigri,2,,,,,
Vantaði bara að setja bolt­ann yfir lín­una,1,,,,,
Þor­gerður um nýj­ustu vend­ing­ar: „Hon­um var al­vara“,1,,,,,
„Tolla­stríð myndi veikja ríkið í vestri“,0,,,,,
Toll­arn­ir geti verið „högg“ fyr­ir sjáv­ar­út­veg­inn,0,,,,,
Íslend­ing­ar bregðast við: „Farðu í rass og rófu“,0,,,,,
Kám­ug­ir fing­ur stjórn­mála­manna,0,,,,,
Seg­ir sam­ráðsleysi lög­brot,0,,,,,
Toll­ar Trumps: Sam­an­b­urður á Íslandi og vinaþjóðum,1,,,,,
Harpa var arðbær fjár­fest­ing,2,,,,,
Hækk­un sögð gera Ísland fá­tæk­ara,0,,,,,
Versta staða Íslands í tólf ár,0,,,,,
Tóku vel á móti Birki – en bundu hend­ur hans,1,,,,,
Höfðu ekki ímynd­un­ar­afl í svona mik­inn mun,1,,,,,
Dóm­ur: Kröft­ug­ar kennd­ir kvikna,0,,,,,
Eng­in umræða farið fram um viðbrögð Íslands,1,,,,,
Seg­ir Banda­rík­in skuld­bund­in NATO,1,,,,,
Grín olli usla: „Áhuga­vert þegar fólk trú­ir svona“,0,,,,,
Tvö­falt hærra auðlinda­gjald en mögu­leg­ur tolla­kostnaður,0,,,,,
Sveinn ráðinn verk­efna­stjóri,1,,,,,
Ber mikla virðingu fyr­ir Íslandi,2,,,,,
„Örugg­lega stærra fyr­ir fjöl­skyld­una en mig“,1,,,,,
Mikið áfall fyr­ir ís­lenska landsliðið,0,,,,,
Eld­ing­ar yfir Íslandi: „Þá var ég orðinn stressaður“,0,,,,,
Bjart­ur Snær fagnaði sigri í Bláfjöll­um,2,,,,,
Alþjóðleg­ur risi hann­ar ra­feldsneyt­is­fram­leiðslu Car­bon Ice­land,1,,,,,
Frá ís­heimi til jarðarfara,1,,,,,
Lenti í óhugn­an­legu flug­at­viki: „Tíu lög­reglu­menn og kon­ur“,0,,,,,
Kem­ur maður í manns stað?,1,,,,,
„Aðför að und­ir­stöðuat­vinnu­grein“,0,,,,,
Fer hisp­urs­laust yfir líf Skaga­bræðra,1,,,,,
„Við fáum ógeðslega illa borgað“,0,,,,,
Þetta var al­vöru Íslend­inga­mark,2,,,,,
„Sög­ur sem fæst­ir myndu segja op­in­ber­lega frá“,1,,,,,
Viðkvæm­um per­sónu­upp­lýs­ing­um ljós­mæðra dreift,1,,,,,
Ísland dæmt fyr­ir van­rækslu EES samn­ings­ins,0,,,,,
Jón Hauk­ur til Ceedr,1,,,,,
Vilja tí­falda viðskipt­in,1,,,,,
Setj­um kröfu á okk­ur að ná í meira,2,,,,,
Íslensku stúlk­urn­ar máttu þola tap,1,,,,,
Fyrst­ur Íslend­inga til að gegna svo háu embætti,2,,,,,
10% toll­ur á Ísland en 20% toll­ur á ESB,1,,,,,
Al­manna­varn­ir bregðist við hernaðarástandi,1,,,,,
Kín­verska sendi­ráðið gagn­rýn­ir ís­lensku lög­regl­una,1,,,,,
Hjartasker­andi saga um ást í mein­um,1,,,,,
Of háar ein­kunn­ir og of lítið skipu­lag,0,,,,,
Hvet­ur fólk til að hætta í skóla og finna syk­urpabba,0,,,,,
Pútín sagður gefa í skyn að Trump vilji Ísland,1,,,,,
Frétta­skýr­ing: Hvernig ger­um við börn­in klár?,1,,,,,
Gurrý kom­in á fast,1,,,,,
Leidd­ur á brott af lög­reglu,1,,,,,
„Hér snýst allt um trú og djúp­steikt­an mat“,1,,,,,
Geng­ur um bæ­inn með KR-húfu,1,,,,,
Lak­ari af­koma út­gerða skil­ar minni skatt­tekj­um,0,,,,,
Lyfti fé­lag­inu á nýtt stig,2,,,,,
Bald­ur: Banda­rík­in vilja ráða yfir Íslandi,1,,,,,
„Allt við þessa heim­sókn var óviðeig­andi“,0,,,,,
Sex orr­ustuþotur koma til lands­ins frá Spáni,1,,,,,
"„Ekki bíða eft­ir öðrum, það er frels­andi og þrosk­andi að fara einn”",2,,,,,
„Óút­reikn­an­leik­inn hef­ur aldrei verið meiri“,1,,,,,
Seg­ir Ísland hafa alla burði til að gera bet­ur,2,,,,,
„Ferlið hef­ur kennt mér að hafa trú á sjálfri mér“,1,,,,,
Þekkt venesú­elsk glæpa­sam­tök tengd Íslandi,0,,,,,
„Þú ert annaðhvort hetja eða skúrk­ur“,1,,,,,
Íslend­ing­ar tjá sig um hita­mál: „Þetta er of­beldi og eig­in­girni!“,0,,,,,
Fyrsta marsralli Þór­unn­ar lokið,1,,,,,
Greind­ist með krabba­mein 25 ára gam­all: „Hugsaði varla um næsta dag“,1,,,,,
Köku­gerðar­kon­an Nina Métayer sæmd frönsku land­búnaðarorðunni,1,,,,,
Ólst upp hjá frægri móður og fær litla samúð fyr­ir að sofa út,1,,,,,
Allt að 25% hækk­un á áskrift­um,1,,,,,
Hand­bolt­an­um til heilla að fækka stór­mót­um,1,,,,,
Hverj­um mæt­ir Ísland á EM?,1,,,,,
Icelanda­ir horf­ir ekki til ytri vaxt­ar,1,,,,,
„Ekki hægt að hækka skatta og þvo sér síðan um hend­ur“,0,,,,,
Stjórn­völd verði að gæta hags­muna Íslands,1,,,,,
Ljóst að njósn­ir séu stundaðar hér­lend­is,1,,,,,
Guðmund­ur Fer­tram fjár­fest­ir í Def­end Ice­land,1,,,,,
"Mæta Frakklandi, Ísra­el og Belg­íu á EM",1,,,,,
„Ísland er ekki herlaust land“,1,,,,,
For­rétt­indi að upp­lifa for­eldra­hlut­verkið á „gam­als aldri“,1,,,,,
Með tvær stór­stjörn­ur í okk­ar riðli,1,,,,,
Ísland mæt­ir Ísra­el í fyrsta leikn­um,1,,,,,
Ætla halda því inn­an­borðs,1,,,,,
Aron Ein­ar: Ber ábyrgð á því,1,,,,,
Þetta var gríðarleg­ur skell­ur,1,,,,,
Eng­in af­sök­un fyr­ir að tapa svona,0,,,,,
Tókst hjá Heimi en ekki Íslandi,1,,,,,
Þetta er bara glatað,0,,,,,
Ísland mæt­ir Frakklandi tvisvar í haust,1,,,,,
Erfitt að sjá Aron Ein­ar svona,0,,,,,
Fimmta liðið sem trygg­ir sig á HM,1,,,,,
25 mennta­málaráðherr­ar koma sam­an í Hörpu,1,,,,,
Hóf­leg áætl­un um fjölg­un ferðamanna í ár,1,,,,,
„Hélt að þetta væri „scam““,0,,,,,
Viðbragðsáætl­un Herjólfs gegn sjó­ræn­ingj­um til um­fjöll­un­ar,1,,,,,
Falln­ir úr hópi 32 bestu liða,0,,,,,
Ekki til­hlökk­un­ar­efni að mæta Mbappé,0,,,,,
Eygló stiga­hæst og Ísland vann smáþjóðakeppn­ina,2,,,,,
Upp­bygg­ing varn­ariðnaðar á Íslandi,1,,,,,
